Ensembl Gene ID	Gene Symbol
ENSG00000246379	-
ENSG00000201965	-
ENSG00000100316	RPL3
ENSG00000174456	C12orf76
ENSG00000277310	-
ENSG00000170476	MZB1
ENSG00000212260	-
ENSG00000250348	-
ENSG00000252191	-
ENSG00000252517	-
ENSG00000181856	SLC2A4
ENSG00000213023	SYT3
ENSG00000271681	-
ENSG00000233607	-
ENSG00000253822	-
ENSG00000105726	ATP13A1
ENSG00000226268	-
ENSG00000251893	-
ENSG00000221187	-
ENSG00000206796	-
ENSG00000253504	-
ENSG00000177640	-
ENSG00000109265	CRACD
ENSG00000202263	-
ENSG00000132600	PRMT7
ENSG00000234743	-
ENSG00000280798	-
ENSG00000273629	-
ENSG00000231991	-
ENSG00000234338	-
ENSG00000236809	-
ENSG00000275756	-
ENSG00000210077	-
ENSG00000238326	-
ENSG00000234891	-
ENSG00000216056	-
ENSG00000178718	RPP25
ENSG00000207583	-
ENSG00000252751	-
ENSG00000154620	TMSB4Y
ENSG00000235707	-
ENSG00000224653	-
ENSG00000265995	-
ENSG00000272966	-
ENSG00000216064	-
ENSG00000281530	-
ENSG00000254235	-
ENSG00000266589	-
ENSG00000167549	CORO6
ENSG00000255490	-
ENSG00000141542	RAB40B
ENSG00000226519	-
ENSG00000176236	RPP38-DT
ENSG00000280157	-
ENSG00000221190	-
ENSG00000221255	-
ENSG00000280918	-
ENSG00000201502	-
ENSG00000273177	-
ENSG00000254388	-
ENSG00000228437	-
ENSG00000187049	TMEM216
ENSG00000255237	-
ENSG00000264073	-
ENSG00000197790	OR52M1
ENSG00000249834	-
ENSG00000257164	-
ENSG00000214973	-
ENSG00000233012	-
ENSG00000236064	-
ENSG00000079462	PAFAH1B3
ENSG00000232888	-
ENSG00000277745	H2AB3
ENSG00000248608	-
ENSG00000280147	-
ENSG00000277082	-
ENSG00000234718	-
ENSG00000107164	FUBP3
ENSG00000249846	-
ENSG00000251184	-
ENSG00000213295	-
ENSG00000172005	MAL
ENSG00000235818	-
ENSG00000276533	-
ENSG00000167772	ANGPTL4
ENSG00000108591	DRG2
ENSG00000261970	-
ENSG00000221866	PLXNA4
ENSG00000234033	-
ENSG00000150676	CCDC83
ENSG00000276026	-
ENSG00000164209	SLC25A46
ENSG00000236012	-
ENSG00000055732	MCOLN3
ENSG00000237349	-
ENSG00000149503	INCENP
ENSG00000258419	-
ENSG00000275469	-
ENSG00000199824	-
ENSG00000163110	PDLIM5
ENSG00000124208	TMEM189-UBE2V1
ENSG00000278462	-
ENSG00000118976	-
ENSG00000236376	-
ENSG00000211598	-
ENSG00000224660	-
ENSG00000175040	CHST2
ENSG00000267808	-
ENSG00000248478	-
ENSG00000204241	-
ENSG00000275560	-
ENSG00000274514	-
ENSG00000263740	-
ENSG00000081665	ZNF506
ENSG00000230204	-
ENSG00000266855	-
ENSG00000277912	-
ENSG00000200506	-
ENSG00000197363	ZNF517
ENSG00000242879	-
ENSG00000004478	FKBP4
ENSG00000227525	-
ENSG00000265181	-
ENSG00000111796	KLRB1
ENSG00000245261	-
ENSG00000165572	KBTBD6
ENSG00000082929	-
ENSG00000132155	RAF1
ENSG00000200295	-
ENSG00000277215	-
ENSG00000227499	-
ENSG00000185267	CDNF
ENSG00000264081	-
ENSG00000200538	-
ENSG00000227062	-
ENSG00000200281	-
ENSG00000176731	RBIS
ENSG00000223568	-
ENSG00000198553	KCNRG
ENSG00000182324	KCNJ14
ENSG00000223615	-
ENSG00000226529	-
ENSG00000127666	TICAM1
ENSG00000263399	-
ENSG00000124275	MTRR
ENSG00000268734	-
ENSG00000168026	TTC21A
ENSG00000140632	GLYR1
ENSG00000173230	GOLGB1
ENSG00000276529	-
ENSG00000069812	HES2
ENSG00000174970	OR10AG1
ENSG00000267174	-
ENSG00000211544	-
ENSG00000279355	-
ENSG00000275635	-
ENSG00000207271	-
ENSG00000255225	-
ENSG00000239269	-
ENSG00000207503	-
ENSG00000214617	-
ENSG00000226030	-
ENSG00000223601	EBLN1
ENSG00000230962	-
ENSG00000187239	FNBP1
ENSG00000229401	-
ENSG00000265195	-
ENSG00000242707	-
ENSG00000278927	-
ENSG00000233934	-
ENSG00000206947	-
ENSG00000132205	EMILIN2
ENSG00000182472	CAPN12
ENSG00000252487	-
ENSG00000228897	-
ENSG00000242085	-
ENSG00000214584	-
ENSG00000131043	AAR2
ENSG00000255239	-
ENSG00000228109	-
ENSG00000275883	-
ENSG00000005889	ZFX
ENSG00000224237	-
ENSG00000272344	-
ENSG00000121769	FABP3
ENSG00000200267	-
ENSG00000224506	-
ENSG00000238826	-
ENSG00000205718	MBD3L4
ENSG00000144867	SRPRB
ENSG00000264641	-
ENSG00000259692	-
ENSG00000232390	-
ENSG00000221487	-
ENSG00000232759	-
ENSG00000132153	DHX30
ENSG00000235527	-
ENSG00000250957	-
ENSG00000236125	USP17L4; USP17L8
ENSG00000233333	-
ENSG00000134744	TUT4
ENSG00000104972	LILRB1
ENSG00000165970	SLC6A5
ENSG00000155897	ADCY8
ENSG00000270273	-
ENSG00000130402	ACTN4
ENSG00000229275	-
ENSG00000178531	CTXN1
ENSG00000224394	-
ENSG00000146192	FGD2
ENSG00000249627	-
ENSG00000260394	-
ENSG00000221857	-
ENSG00000110921	MVK
ENSG00000267784	-
ENSG00000263733	-
ENSG00000134516	DOCK2
ENSG00000230021	-
ENSG00000225344	-
ENSG00000178464	-
ENSG00000259493	-
ENSG00000265101	-
ENSG00000227799	-
ENSG00000281796	-
ENSG00000231039	-
ENSG00000006059	KRT33A
ENSG00000255116	-
ENSG00000280000	-
ENSG00000253738	-
ENSG00000204634	TBC1D8
ENSG00000255480	-
ENSG00000006695	COX10
ENSG00000270096	-
ENSG00000186026	ZNF284
ENSG00000263482	-
ENSG00000255992	-
ENSG00000233471	-
ENSG00000270187	-
ENSG00000102239	BRS3
ENSG00000250222	-
ENSG00000263690	-
ENSG00000225952	-
ENSG00000163491	NEK10
ENSG00000242082	-
ENSG00000089220	PEBP1
ENSG00000118156	ZNF541
ENSG00000264775	-
ENSG00000242715	CCDC169
ENSG00000165072	MAMDC2
ENSG00000274203	-
ENSG00000120915	EPHX2
ENSG00000101327	PDYN
ENSG00000188368	PRR19
ENSG00000138111	MFSD13A
ENSG00000200463	-
ENSG00000276988	-
ENSG00000151892	GFRA1
ENSG00000162377	COA7
ENSG00000205693	MANSC4
ENSG00000235389	-
ENSG00000204991	SPIRE2
ENSG00000224000	-
ENSG00000265686	-
ENSG00000255007	-
ENSG00000253940	-
ENSG00000261793	-
ENSG00000124279	FASTKD3
ENSG00000222941	-
ENSG00000266029	-
ENSG00000163633	C4orf36
ENSG00000226662	-
ENSG00000254195	-
ENSG00000168818	STX18
ENSG00000183150	GPR19
ENSG00000266203	-
ENSG00000113648	MACROH2A1
ENSG00000252889	-
ENSG00000196391	ZNF774
ENSG00000177932	ZNF354C
ENSG00000202542	-
ENSG00000231010	-
ENSG00000259541	-
ENSG00000226961	-
ENSG00000278641	-
ENSG00000265853	-
ENSG00000241420	-
ENSG00000114354	TFG
ENSG00000200360	-
ENSG00000211543	-
ENSG00000186462	NAP1L2
ENSG00000232310	-
ENSG00000162383	SLC1A7
ENSG00000279356	-
ENSG00000264769	-
ENSG00000169306	IL1RAPL1
ENSG00000211976	-
ENSG00000273729	-
ENSG00000224292	-
ENSG00000179428	-
ENSG00000198938	COX3
ENSG00000101138	CSTF1
ENSG00000140682	TGFB1I1
ENSG00000274368	-
ENSG00000154175	ABI3BP
ENSG00000221023	-
ENSG00000234109	-
ENSG00000260298	-
ENSG00000157423	HYDIN
ENSG00000278035	-
ENSG00000203472	-
ENSG00000234922	-
ENSG00000136689	IL1RN
ENSG00000184508	HDDC3
ENSG00000202167	-
ENSG00000173064	HECTD4
ENSG00000265129	-
ENSG00000266002	-
ENSG00000251803	-
ENSG00000203523	-
ENSG00000213866	-
ENSG00000011347	SYT7
ENSG00000236307	-
ENSG00000263729	-
ENSG00000270883	-
ENSG00000271998	-
ENSG00000207849	-
ENSG00000162068	NTN3
ENSG00000254553	-
ENSG00000218089	-
ENSG00000277189	-
ENSG00000274924	-
ENSG00000196811	CHRNG
ENSG00000230376	-
ENSG00000231066	-
ENSG00000227877	MRLN
ENSG00000102445	RUBCNL
ENSG00000202044	-
ENSG00000176294	OR4N2
ENSG00000266582	-
ENSG00000180658	OR2A4
ENSG00000280320	-
ENSG00000252347	-
ENSG00000229967	-
ENSG00000220871	-
ENSG00000281312	-
ENSG00000253428	-
ENSG00000276475	-
ENSG00000173692	PSMD1
ENSG00000167258	CDK12
ENSG00000147813	NAPRT
ENSG00000259970	-
ENSG00000264569	-
ENSG00000225156	-
ENSG00000254680	-
ENSG00000086289	EPDR1
ENSG00000232305	-
ENSG00000276924	-
ENSG00000225711	-
ENSG00000266601	-
ENSG00000229977	-
ENSG00000250590	-
ENSG00000173193	PARP14
ENSG00000238040	-
ENSG00000198221	-
ENSG00000200713	-
ENSG00000188191	PRKAR1B
ENSG00000273690	-
ENSG00000152601	MBNL1
ENSG00000280261	-
ENSG00000266522	-
ENSG00000276335	-
ENSG00000260288	-
ENSG00000225951	-
ENSG00000274451	-
ENSG00000248229	-
ENSG00000270734	-
ENSG00000101363	MANBAL
ENSG00000264362	-
ENSG00000265845	-
ENSG00000254229	-
ENSG00000196550	FAM72A
ENSG00000273255	-
ENSG00000205181	-
ENSG00000222139	-
ENSG00000244021	-
ENSG00000264076	-
ENSG00000221157	-
ENSG00000266072	-
ENSG00000267603	-
ENSG00000130703	OSBPL2
ENSG00000201209	-
ENSG00000201048	-
ENSG00000079931	MOXD1
ENSG00000108828	VAT1
ENSG00000119535	CSF3R
ENSG00000274590	-
ENSG00000278128	-
ENSG00000151360	ALLC
ENSG00000236512	-
ENSG00000162482	AKR7A3
ENSG00000259803	SLC22A31
ENSG00000133265	HSPBP1
ENSG00000227547	-
ENSG00000168703	WFDC12
ENSG00000248647	-
ENSG00000239261	-
ENSG00000273727	-
ENSG00000224451	-
ENSG00000083099	LYRM2
ENSG00000253104	-
ENSG00000061794	MRPS35
ENSG00000239106	-
ENSG00000239568	-
ENSG00000271852	-
ENSG00000180044	C3orf80
ENSG00000232110	-
ENSG00000239545	-
ENSG00000174233	ADCY6
ENSG00000279839	-
ENSG00000116353	MECR
ENSG00000107282	APBA1
ENSG00000100084	HIRA
ENSG00000126603	GLIS2
ENSG00000201388	-
ENSG00000163320	CGGBP1
ENSG00000239275	-
ENSG00000225640	-
ENSG00000230709	-
ENSG00000171564	FGB
ENSG00000251453	-
ENSG00000243480	AMY2A
ENSG00000235411	-
ENSG00000272123	-
ENSG00000207778	-
ENSG00000266044	-
ENSG00000267892	-
ENSG00000269096	CT45A3
ENSG00000206178	-
ENSG00000280667	-
ENSG00000252258	-
ENSG00000231561	-
ENSG00000238215	-
ENSG00000277385	-
ENSG00000197568	HHLA3
ENSG00000237721	-
ENSG00000251605	-
ENSG00000151287	TEX30
ENSG00000277135	-
ENSG00000182707	-
ENSG00000117425	PTCH2
ENSG00000234838	-
ENSG00000239677	-
ENSG00000112782	CLIC5
ENSG00000279038	-
ENSG00000249000	-
ENSG00000104112	SCG3
ENSG00000122687	MRM2
ENSG00000131462	TUBG1
ENSG00000255959	-
ENSG00000145014	TMEM44
ENSG00000105248	YJU2
ENSG00000230960	-
ENSG00000260418	-
ENSG00000168522	FNTA
ENSG00000249497	-
ENSG00000163714	U2SURP
ENSG00000240990	-
ENSG00000279028	-
ENSG00000243636	-
ENSG00000174325	DIRC1
ENSG00000161955	TNFSF13
ENSG00000106683	LIMK1
ENSG00000227960	-
ENSG00000258162	-
ENSG00000259855	-
ENSG00000257368	-
ENSG00000262660	-
ENSG00000188215	DCUN1D3
ENSG00000276266	-
ENSG00000253385	-
ENSG00000261650	-
ENSG00000178789	CD300LB
ENSG00000278995	-
ENSG00000204538	PSORS1C2
ENSG00000263176	-
ENSG00000232463	-
ENSG00000224799	-
ENSG00000278023	RDM1
ENSG00000257715	-
ENSG00000230283	-
ENSG00000278110	-
ENSG00000240863	-
ENSG00000215039	-
ENSG00000233261	-
ENSG00000257738	-
ENSG00000100142	POLR2F
ENSG00000176022	B3GALT6
ENSG00000176024	ZNF613
ENSG00000100288	CHKB
ENSG00000174775	HRAS
ENSG00000274541	-
ENSG00000162892	IL24
ENSG00000172538	FAM170B
ENSG00000251418	-
ENSG00000236024	-
ENSG00000238721	-
ENSG00000269425	-
ENSG00000278477	-
ENSG00000230721	-
ENSG00000196358	NTNG2
ENSG00000176054	-
ENSG00000227173	-
ENSG00000280102	-
ENSG00000237979	-
ENSG00000113595	TRIM23
ENSG00000172915	NBEA
ENSG00000185753	CXorf38
ENSG00000101182	PSMA7
ENSG00000280570	-
ENSG00000230292	-
ENSG00000163832	ELP6
ENSG00000218521	-
ENSG00000204316	MRPL38
ENSG00000281749	-
ENSG00000113593	PPWD1
ENSG00000183914	DNAH2
ENSG00000222145	-
ENSG00000201912	-
ENSG00000135472	FAIM2
ENSG00000269936	-
ENSG00000238412	-
ENSG00000107771	CCSER2
ENSG00000267532	-
ENSG00000213189	-
ENSG00000272572	-
ENSG00000255166	-
ENSG00000229402	-
ENSG00000271560	-
ENSG00000215800	-
ENSG00000260308	-
ENSG00000206944	-
ENSG00000049323	LTBP1
ENSG00000249992	TMEM158
ENSG00000168454	TXNDC2
ENSG00000267356	-
ENSG00000164935	DCSTAMP
ENSG00000116128	BCL9
ENSG00000176160	HSF5
ENSG00000176584	-
ENSG00000281545	-
ENSG00000279251	-
ENSG00000231233	-
ENSG00000275216	-
ENSG00000268866	-
ENSG00000120705	ETF1
ENSG00000143320	CRABP2
ENSG00000161021	MAML1
ENSG00000271880	AGAP11
ENSG00000227948	-
ENSG00000253086	-
ENSG00000222044	-
ENSG00000126062	TMEM115
ENSG00000281438	-
ENSG00000229088	-
ENSG00000272800	-
ENSG00000274790	-
ENSG00000226693	-
ENSG00000271949	-
ENSG00000258262	-
ENSG00000277945	-
ENSG00000112175	BMP5
ENSG00000223901	-
ENSG00000229109	-
ENSG00000200575	-
ENSG00000225343	-
ENSG00000123472	ATPAF1
ENSG00000229723	-
ENSG00000250551	-
ENSG00000149633	KIAA1755
ENSG00000270815	-
ENSG00000221990	-
ENSG00000213946	-
ENSG00000201687	-
ENSG00000255815	-
ENSG00000126266	FFAR1
ENSG00000221382	-
ENSG00000270091	-
ENSG00000157107	FCHO2
ENSG00000279353	-
ENSG00000145861	C1QTNF2
ENSG00000093009	CDC45
ENSG00000240914	-
ENSG00000263421	-
ENSG00000234650	-
ENSG00000238145	-
ENSG00000163817	SLC6A20
ENSG00000277257	-
ENSG00000108021	TASOR2
ENSG00000262434	-
ENSG00000268293	-
ENSG00000274204	-
ENSG00000250207	-
ENSG00000123447	-
ENSG00000156500	FAM122C
ENSG00000276353	-
ENSG00000213030	CGB8
ENSG00000278996	-
ENSG00000163811	WDR43
ENSG00000259657	-
ENSG00000252583	-
ENSG00000166693	-
ENSG00000207051	-
ENSG00000113739	STC2
ENSG00000259712	-
ENSG00000274596	-
ENSG00000277892	-
ENSG00000228057	-
ENSG00000261794	GOLGA8H
ENSG00000184584	STING1
ENSG00000170537	TMC7
ENSG00000275535	-
ENSG00000167186	COQ7
ENSG00000254306	-
ENSG00000252973	-
ENSG00000265673	-
ENSG00000233762	-
ENSG00000220212	-
ENSG00000277732	-
ENSG00000136868	SLC31A1
ENSG00000110427	KIAA1549L
ENSG00000238370	-
ENSG00000279888	-
ENSG00000224883	-
ENSG00000113734	BNIP1
ENSG00000254608	-
ENSG00000149742	SLC22A9
ENSG00000153179	RASSF3
ENSG00000236797	-
ENSG00000148985	PGAP2
ENSG00000177693	OR4F4
ENSG00000163659	TIPARP
ENSG00000151135	TMEM263
ENSG00000117586	TNFSF4
ENSG00000201443	-
ENSG00000244329	-
ENSG00000280077	-
ENSG00000228211	-
ENSG00000099812	MISP
ENSG00000239900	ADSL
ENSG00000166192	SENP8
ENSG00000240567	-
ENSG00000166135	HIF1AN
ENSG00000160055	TMEM234
ENSG00000207172	-
ENSG00000047648	ARHGAP6
ENSG00000227072	-
ENSG00000234684	-
ENSG00000276532	-
ENSG00000224902	GAGE12H
ENSG00000148483	TMEM236
ENSG00000274674	-
ENSG00000272645	-
ENSG00000090520	DNAJB11
ENSG00000228939	-
ENSG00000251915	-
ENSG00000198934	MAGEE1
ENSG00000180785	OR51E1
ENSG00000182544	MFSD5
ENSG00000197603	CPLANE1
ENSG00000168907	PLA2G4F
ENSG00000161057	PSMC2
ENSG00000241640	-
ENSG00000173838	MARCHF10
ENSG00000230147	-
ENSG00000271682	-
ENSG00000276502	-
ENSG00000261167	-
ENSG00000237109	-
ENSG00000276189	-
ENSG00000266217	-
ENSG00000015676	NUDCD3
ENSG00000223356	-
ENSG00000105483	CARD8
ENSG00000226065	-
ENSG00000272678	-
ENSG00000233064	-
ENSG00000088325	TPX2
ENSG00000265573	-
ENSG00000255856	-
ENSG00000206603	-
ENSG00000186522	SEPTIN10
ENSG00000255379	-
ENSG00000269431	-
ENSG00000221499	-
ENSG00000155508	CNOT8
ENSG00000058085	LAMC2
ENSG00000197771	MCMBP
ENSG00000235535	-
ENSG00000274267	H3C2
ENSG00000281769	-
ENSG00000232963	-
ENSG00000275328	-
ENSG00000268288	-
ENSG00000158435	CNOT11
ENSG00000200309	-
ENSG00000234432	LOC100129484
ENSG00000235127	-
ENSG00000179695	OR6C2
ENSG00000197601	FAR1
ENSG00000212856	-
ENSG00000065029	ZNF76
ENSG00000260114	-
ENSG00000063176	SPHK2
ENSG00000107014	RLN2; RLN1
ENSG00000235137	-
ENSG00000237745	-
ENSG00000245768	-
ENSG00000137462	TLR2
ENSG00000109572	CLCN3
ENSG00000105697	HAMP
ENSG00000108242	CYP2C18
ENSG00000137975	CLCA2
ENSG00000156504	FAM122B
ENSG00000185966	LCE3E
ENSG00000213658	LAT
ENSG00000260751	-
ENSG00000213770	-
ENSG00000275286	-
ENSG00000232636	-
ENSG00000274969	-
ENSG00000227298	-
ENSG00000110934	BIN2
ENSG00000236604	-
ENSG00000250159	-
ENSG00000226435	-
ENSG00000220161	-
ENSG00000266299	-
ENSG00000274655	-
ENSG00000079277	MKNK1
ENSG00000127804	METTL16
ENSG00000267322	-
ENSG00000270861	-
ENSG00000236785	-
ENSG00000236856	-
ENSG00000234551	-
ENSG00000262480	-
ENSG00000233372	-
ENSG00000228033	-
ENSG00000169592	INO80E
ENSG00000197921	HES5
ENSG00000138035	PNPT1
ENSG00000211923	-
ENSG00000124406	ATP8A1
ENSG00000259030	FPGT-TNNI3K
ENSG00000255945	-
ENSG00000148513	ANKRD30A
ENSG00000234415	-
ENSG00000245468	-
ENSG00000207762	-
ENSG00000280408	-
ENSG00000256540	-
ENSG00000236799	-
ENSG00000261554	-
ENSG00000269583	-
ENSG00000150672	DLG2
ENSG00000073050	XRCC1
ENSG00000252217	-
ENSG00000235497	-
ENSG00000278722	-
ENSG00000212269	-
ENSG00000229565	-
ENSG00000248440	-
ENSG00000186526	CYP4F8
ENSG00000248751	-
ENSG00000262609	-
ENSG00000201542	-
ENSG00000275994	-
ENSG00000270920	-
ENSG00000234025	-
ENSG00000248817	-
ENSG00000162337	LRP5
ENSG00000251271	-
ENSG00000212643	-
ENSG00000277144	-
ENSG00000265911	-
ENSG00000228727	SAPCD1
ENSG00000177675	CD163L1
ENSG00000263725	-
ENSG00000215414	-
ENSG00000212014	-
ENSG00000266208	-
ENSG00000235975	-
ENSG00000281353	-
ENSG00000089048	ESF1
ENSG00000260874	-
ENSG00000252817	-
ENSG00000229579	USP17L26
ENSG00000266379	-
ENSG00000241388	-
ENSG00000212899	KRTAP3-3
ENSG00000235816	-
ENSG00000166452	AKIP1
ENSG00000186232	-
ENSG00000184792	OSBP2
ENSG00000248191	-
ENSG00000081041	CXCL2
ENSG00000200448	-
ENSG00000272075	-
ENSG00000244038	DDOST
ENSG00000257151	-
ENSG00000198042	MAK16
ENSG00000261522	-
ENSG00000238562	-
ENSG00000202332	-
ENSG00000160396	HIPK4
ENSG00000178343	SHISA3
ENSG00000278108	-
ENSG00000179101	-
ENSG00000207711	-
ENSG00000276903	H2AC16
ENSG00000248185	-
ENSG00000229177	-
ENSG00000230729	-
ENSG00000222267	-
ENSG00000234122	-
ENSG00000145012	LPP
ENSG00000111696	NT5DC3
ENSG00000203489	-
ENSG00000110848	CD69
ENSG00000234253	-
ENSG00000263683	-
ENSG00000166317	SYNPO2L
ENSG00000276862	-
ENSG00000089723	OTUB2
ENSG00000160886	LY6K
ENSG00000234118	-
ENSG00000266466	-
ENSG00000280965	-
ENSG00000186562	DEFB105A
ENSG00000179115	FARSA
ENSG00000235969	-
ENSG00000136240	KDELR2
ENSG00000263814	-
ENSG00000264215	-
ENSG00000177447	-
ENSG00000261489	-
ENSG00000233662	-
ENSG00000259935	-
ENSG00000269678	-
ENSG00000124469	CEACAM8
ENSG00000241765	-
ENSG00000259196	-
ENSG00000150907	FOXO1
ENSG00000272080	-
ENSG00000185219	ZNF445
ENSG00000280602	-
ENSG00000212659	KRTAP9-6
ENSG00000225447	-
ENSG00000160741	CRTC2
ENSG00000124343	XG
ENSG00000198692	EIF1AY
ENSG00000148826	NKX6-2
ENSG00000221655	-
ENSG00000227709	-
ENSG00000231762	-
ENSG00000256538	-
ENSG00000071073	MGAT4A
ENSG00000223538	-
ENSG00000232460	-
ENSG00000229747	-
ENSG00000272323	-
ENSG00000276612	-
ENSG00000266433	-
ENSG00000261879	-
ENSG00000254907	-
ENSG00000180913	-
ENSG00000065600	PACC1
ENSG00000198513	ATL1
ENSG00000213152	-
ENSG00000233701	PRR23C
ENSG00000225744	-
ENSG00000268191	-
ENSG00000198053	SIRPA
ENSG00000137571	SLCO5A1
ENSG00000274486	-
ENSG00000166133	RPUSD2
ENSG00000257287	-
ENSG00000225075	-
ENSG00000224322	-
ENSG00000271757	-
ENSG00000276899	-
ENSG00000169224	GCSAML
ENSG00000242236	-
ENSG00000167785	ZNF558
ENSG00000152583	SPARCL1
ENSG00000167799	NUDT8
ENSG00000226580	-
ENSG00000223191	-
ENSG00000278872	-
ENSG00000240458	-
ENSG00000251307	-
ENSG00000252334	-
ENSG00000269609	-
ENSG00000275335	-
ENSG00000275891	-
ENSG00000219500	-
ENSG00000272328	-
ENSG00000019582	CD74
ENSG00000234998	-
ENSG00000165113	GKAP1
ENSG00000221649	-
ENSG00000168412	MTNR1A
ENSG00000198089	SFI1
ENSG00000200752	-
ENSG00000263626	-
ENSG00000222146	-
ENSG00000270813	-
ENSG00000279548	-
ENSG00000214369	-
ENSG00000243345	-
ENSG00000261294	-
ENSG00000108344	PSMD3
ENSG00000227917	-
ENSG00000165092	ALDH1A1
ENSG00000212445	-
ENSG00000273117	-
ENSG00000273077	-
ENSG00000259322	-
ENSG00000199350	-
ENSG00000261627	-
ENSG00000234835	-
ENSG00000119698	PPP4R4
ENSG00000168594	ADAM29
ENSG00000168528	SERINC2
ENSG00000197099	-
ENSG00000103254	ANTKMT
ENSG00000251940	-
ENSG00000266496	-
ENSG00000249717	-
ENSG00000148175	STOM
ENSG00000176438	SYNE3
ENSG00000272108	-
ENSG00000254145	-
ENSG00000277283	-
ENSG00000273107	-
ENSG00000234570	-
ENSG00000207227	-
ENSG00000137216	TMEM63B
ENSG00000266771	-
ENSG00000166847	DCTN5
ENSG00000223955	-
ENSG00000277408	-
ENSG00000204628	RACK1
ENSG00000096006	CRISP3
ENSG00000011638	TMEM159
ENSG00000251557	-
ENSG00000147647	DPYS
ENSG00000178172	SPINK6
ENSG00000250568	-
ENSG00000223949	-
ENSG00000254044	-
ENSG00000279572	-
ENSG00000270477	-
ENSG00000255114	-
ENSG00000240663	-
ENSG00000243359	-
ENSG00000072315	TRPC5
ENSG00000269021	-
ENSG00000221200	-
ENSG00000232133	-
ENSG00000204684	-
ENSG00000234927	-
ENSG00000232174	-
ENSG00000200222	-
ENSG00000258684	-
ENSG00000187800	PEAR1
ENSG00000227400	-
ENSG00000249406	-
ENSG00000173320	STOX2
ENSG00000115297	TLX2
ENSG00000229728	-
ENSG00000151229	SLC2A13
ENSG00000240960	-
ENSG00000273044	-
ENSG00000205903	ZNF316
ENSG00000244413	-
ENSG00000229876	-
ENSG00000233237	-
ENSG00000232812	-
ENSG00000242001	-
ENSG00000267045	-
ENSG00000240673	-
ENSG00000276962	-
ENSG00000200957	-
ENSG00000240052	-
ENSG00000198612	COPS8
ENSG00000196345	ZKSCAN7
ENSG00000221732	-
ENSG00000226500	-
ENSG00000250304	-
ENSG00000204532	ZSCAN5C
ENSG00000178460	MCMDC2
ENSG00000204705	-
ENSG00000204536	CCHCR1
ENSG00000200874	-
ENSG00000266765	-
ENSG00000267457	-
ENSG00000101901	ALG13
ENSG00000252094	-
ENSG00000274487	-
ENSG00000237713	-
ENSG00000136099	PCDH8
ENSG00000232515	-
ENSG00000236562	-
ENSG00000255009	UBTFL1
ENSG00000105835	NAMPT
ENSG00000037241	RPL26L1
ENSG00000265631	-
ENSG00000138380	CARF
ENSG00000233029	-
ENSG00000264543	-
ENSG00000103995	CEP152
ENSG00000251206	-
ENSG00000280755	-
ENSG00000249409	-
ENSG00000267310	-
ENSG00000269891	-
ENSG00000266501	-
ENSG00000122223	CD244
ENSG00000201148	-
ENSG00000228966	-
ENSG00000226984	-
ENSG00000275256	-
ENSG00000199023	-
ENSG00000253418	-
ENSG00000239218	-
ENSG00000258872	-
ENSG00000259144	-
ENSG00000201440	-
ENSG00000102076	OPN1LW
ENSG00000265764	-
ENSG00000122176	FMOD
ENSG00000263978	-
ENSG00000173432	SAA1
ENSG00000162433	AK4
ENSG00000196756	-
ENSG00000197343	ZNF655
ENSG00000198727	CYTB
ENSG00000124942	AHNAK
ENSG00000110446	SLC15A3
ENSG00000241282	-
ENSG00000176246	OR4L1
ENSG00000241866	-
ENSG00000228950	-
ENSG00000115295	CLIP4
ENSG00000265840	-
ENSG00000262313	-
ENSG00000185482	STAC3
ENSG00000174914	OR9G1
ENSG00000249411	-
ENSG00000187699	C2orf88
ENSG00000226515	-
ENSG00000067560	RHOA
ENSG00000265625	-
ENSG00000223030	-
ENSG00000236007	-
ENSG00000230051	-
ENSG00000092841	MYL6
ENSG00000125385	-
ENSG00000267597	-
ENSG00000154917	RAB6B
ENSG00000270124	-
ENSG00000186790	FOXE3
ENSG00000126107	HECTD3
ENSG00000117600	PLPPR4
ENSG00000248507	-
ENSG00000273891	-
ENSG00000231671	-
ENSG00000272036	-
ENSG00000181418	DDN
ENSG00000138382	METTL5
ENSG00000238063	-
ENSG00000253119	-
ENSG00000205944	DAZ2
ENSG00000130528	HRC
ENSG00000277589	-
ENSG00000233008	-
ENSG00000260928	-
ENSG00000088538	DOCK3
ENSG00000278660	-
ENSG00000206999	-
ENSG00000226683	-
ENSG00000231159	-
ENSG00000176208	ATAD5
ENSG00000200502	-
ENSG00000201643	-
ENSG00000112599	GUCA1B
ENSG00000250820	-
ENSG00000226397	C12orf77
ENSG00000230942	-
ENSG00000101849	TBL1X
ENSG00000204889	KRT40
ENSG00000261441	-
ENSG00000235209	-
ENSG00000242945	-
ENSG00000068796	KIF2A
ENSG00000175354	PTPN2
ENSG00000259755	-
ENSG00000278988	-
ENSG00000278907	-
ENSG00000198792	TMEM184B
ENSG00000253454	-
ENSG00000231504	-
ENSG00000213900	-
ENSG00000222033	-
ENSG00000200070	-
ENSG00000266242	-
ENSG00000188981	MSANTD1
ENSG00000177738	-
ENSG00000269103	-
ENSG00000230474	-
ENSG00000259832	-
ENSG00000257951	-
ENSG00000267459	-
ENSG00000095539	SEMA4G
ENSG00000222001	-
ENSG00000268991	-
ENSG00000175809	CBLL2
ENSG00000221336	-
ENSG00000240068	-
ENSG00000273230	-
